evidence_id,source_lon,source_lat,coordinate_uncertainty_km,map_pixel_x,map_pixel_y,location_rgb,location_tag,mapping_state,exclusion_reason_code,mapping_displacement_km,base_georeferencing_cap_km,effective_distance_cap_km,coordinate_transform_sha256,baseline_source_sha256,locations_png_sha256
crop_history_004522,30.969696,29.234174,50.0,9100,3202,999ab0,faiyum,observed_exact_location_pixel,"",0.8175311080906993,60.68585597165764,110.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004523,102.021742,36.662308,1.0,12335,2760,66dbb5,datong_xining,observed_exact_location_pixel,"",0.7732892488874799,60.68585597165764,61.68585597165764,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004524,105.563631,34.315909,10.0,12496,2902,bbca1f,chengji,observed_exact_location_pixel,"",0.709253432220054,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004525,115.546088,35.130519,50.0,12951,2853,cc6a47,dingtao,observed_exact_location_pixel,"",0.2991041617598425,60.68585597165764,110.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004526,120.416984,36.147383,10.0,13173,2792,bb936f,fushan_jiaozhou,observed_exact_location_pixel,"",0.9921934650733945,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004527,102.3561,27.8423,50.0,12350,3283,11cf8d,jianchang_sichuan,observed_exact_location_pixel,"",1.068100003070024,60.68585597165764,110.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004528,102.11523333,26.17366667,50.0,12339,3380,ee9510,huichuan_dechang,observed_exact_location_pixel,"",0.6972695387291878,60.68585597165764,110.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004529,106.03985,35.208137,10.0,12518,2848,dd7c01,shuiluo,observed_exact_location_pixel,"",0.5214646707406204,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004530,102.56,35.72,10.0,12360,2817,aa7165,jishi,observed_exact_location_pixel,"",1.198285882059649,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004531,102.829968,35.895692,10.0,12372,2807,00602e,gushan,observed_exact_location_pixel,"",0.43638834012341204,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004532,114.33528081,36.11184102,10.0,12896,2794,994a38,anyang,observed_exact_location_pixel,"",0.693853219412911,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004533,111.40188,35.356297,10.0,12762,2839,ddd1ba,wenxi,observed_exact_location_pixel,"",0.7390937396028301,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004534,111.401878,35.356297,10.0,12762,2839,ddd1ba,wenxi,observed_exact_location_pixel,"",0.7390170322283507,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004535,107.58333333,35.68333333,50.0,12588,2820,aa9715,anhua,observed_exact_location_pixel,"",0.855659286869422,60.68585597165764,110.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004536,107.27,35.634,10.0,12574,2823,cc801f,zhenyuan,observed_exact_location_pixel,"",0.6879786732449356,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004537,111.36372055,35.62241384,10.0,12760,2823,aa8333,quwo,observed_exact_location_pixel,"",1.0257061825867917,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004538,123.78752778,45.65763889,50.0,13326,2198,668f6f,huolin,observed_exact_location_pixel,"",0.2174084022402263,60.68585597165764,110.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004539,118.2,34.883,50.0,13072,2868,ee7d4c,linyi,observed_exact_location_pixel,"",0.680024914650285,60.68585597165764,110.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004540,109.293629,37.922173,50.0,12666,2684,338929,huaiyuan_mizhi,observed_exact_location_pixel,"",0.6379256238278682,60.68585597165764,110.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004541,118.309601,35.137442,1.0,13077,2853,ee7d4c,linyi,observed_exact_location_pixel,"",1.0571368657526374,60.68585597165764,61.68585597165764,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004542,102.1025,26.14861111,10.0,12339,3382,ee9510,huichuan_dechang,observed_exact_location_pixel,"",1.04144013442224,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004543,113.074265,34.802656,10.0,12838,2873,775bb0,gongxian,observed_exact_location_pixel,"",0.8853815239398636,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004544,113.074265,34.802656,10.0,12838,2873,775bb0,gongxian,observed_exact_location_pixel,"",0.8853815239398636,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004545,113.074265,34.802656,10.0,12838,2873,775bb0,gongxian,observed_exact_location_pixel,"",0.8853815239398636,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004546,117.70011699,42.73810135,10.0,13050,2382,33b11f,pingdisonglin,capped_nearest_location_pixel,"",4.901555008221719,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004547,117.74092,42.73447,1.0,13050,2382,33b11f,pingdisonglin,capped_nearest_location_pixel,"",5.121658642384819,60.68585597165764,61.68585597165764,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004548,119.92353889,26.79728333,50.0,13150,3344,773083,changshi,observed_exact_location_pixel,"",0.4108925903188444,60.68585597165764,110.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004549,112.904423,38.950748,10.0,12831,2621,77ee06,guozhou,observed_exact_location_pixel,"",1.076234839486574,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004550,111.32831,32.979724,10.0,12759,2982,7757ec,shunyang,observed_exact_location_pixel,"",0.8771862907419377,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004551,102.605228,37.93544,10.0,12362,2683,eed35b,xiliang,observed_exact_location_pixel,"",0.7779856397982878,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004552,102.605228,37.93544,10.0,12362,2683,eed35b,xiliang,observed_exact_location_pixel,"",0.7779856397982878,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004553,102.60591325,37.93554539,10.0,12362,2683,eed35b,xiliang,observed_exact_location_pixel,"",0.7238667413183774,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004554,117.381222,36.792648,10.0,13034,2753,338b42,zhangqiu,observed_exact_location_pixel,"",1.2146287308137462,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004555,117.381222,36.792648,10.0,13034,2753,338b42,zhangqiu,observed_exact_location_pixel,"",1.2146287308137462,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004556,103.883433,30.484685,1.0,12420,3129,996f74,shuangliu,observed_exact_location_pixel,"",0.4144411213891311,60.68585597165764,61.68585597165764,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004557,103.883433,30.484685,1.0,12420,3129,996f74,shuangliu,observed_exact_location_pixel,"",0.4144411213891311,60.68585597165764,61.68585597165764,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004558,111.356865,35.49041,10.0,12760,2831,ddd1ba,wenxi,observed_exact_location_pixel,"",0.5641488768916041,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004559,105.30204,34.76323,10.0,12484,2875,ccda3d,fuqiang,observed_exact_location_pixel,"",0.8221750814074671,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004560,109.02827778,34.56780556,50.0,12654,2887,556a42,sanyuan,observed_exact_location_pixel,"",0.49324790740941055,60.68585597165764,110.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004561,112.829212,34.66722,10.0,12827,2881,775bb0,gongxian,observed_exact_location_pixel,"",0.4979860503874059,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004562,112.08334,32.68611,10.0,12793,2999,ee86d3,rangxian,observed_exact_location_pixel,"",0.38637952559554084,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004563,112.74101,34.65185,10.0,12823,2882,8869c9,yanshi,observed_exact_location_pixel,"",0.6045299540170139,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004564,112.74101,34.65185,10.0,12823,2882,8869c9,yanshi,observed_exact_location_pixel,"",0.6045299540170139,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004565,112.74101,34.65185,10.0,12823,2882,8869c9,yanshi,observed_exact_location_pixel,"",0.6045299540170139,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004566,102.83,35.88,10.0,12372,2808,00602e,gushan,observed_exact_location_pixel,"",0.5075832039320013,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004567,102.801839,35.876376,1.0,12371,2808,00602e,gushan,observed_exact_location_pixel,"",0.8623945171832811,60.68585597165764,61.68585597165764,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004568,113.59958,34.057473,50.0,12862,2917,666f56,changshe,observed_exact_location_pixel,"",0.731415750844096,60.68585597165764,110.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004569,118.02888889,27.5175,50.0,13064,3302,11645b,chongan,observed_exact_location_pixel,"",0.6626793874909321,60.68585597165764,110.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004570,113.70088216,33.66686236,10.0,12867,2941,ee5bc9,wuyang,observed_exact_location_pixel,"",0.7398934193608261,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004571,97.708792,39.94983,10.0,12139,2559,66930b,chijin,observed_exact_location_pixel,"",0.6479394295933679,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004572,97.708792,39.94983,10.0,12139,2559,66930b,chijin,observed_exact_location_pixel,"",0.6479394295933679,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004573,97.708792,39.94983,10.0,12139,2559,66930b,chijin,observed_exact_location_pixel,"",0.6479394295933679,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004574,108.21666667,37.36666667,10.0,12617,2718,998374,dingbian,observed_exact_location_pixel,"",0.7745415850153969,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004575,98.147523,40.533307,1.0,12159,2523,99e206,jinta,observed_exact_location_pixel,"",0.8316893797710105,60.68585597165764,61.68585597165764,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004576,103.50571183,38.97011662,10.0,12403,2619,bbd179,baiting,observed_exact_location_pixel,"",1.0511611109127539,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004577,102.822278,35.88467,1.0,12371,2807,00602e,gushan,observed_exact_location_pixel,"",1.3405333972763511,60.68585597165764,61.68585597165764,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004578,102.822278,35.88467,10.0,12371,2807,00602e,gushan,observed_exact_location_pixel,"",1.3405333972763511,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004579,111.46315515,35.49903729,10.0,12765,2831,ccb079,jiangxian,observed_exact_location_pixel,"",0.4475108406554784,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004580,111.455956,35.507496,10.0,12765,2830,ccb079,jiangxian,observed_exact_location_pixel,"",0.8923454327415473,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004581,105.95518,35.11762,10.0,12514,2854,dd7c01,shuiluo,observed_exact_location_pixel,"",0.5825158319773891,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004582,105.95518,35.11762,10.0,12514,2854,dd7c01,shuiluo,observed_exact_location_pixel,"",0.5825158319773891,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004583,31.993007,22.649434,50.0,9146,3582,552b33,qasr_ibrim,observed_exact_location_pixel,"",1.0599774824395076,60.68585597165764,110.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004584,120.198657,32.755776,50.0,13163,2995,777f9c,xixi,observed_exact_location_pixel,"",0.6387476265326635,60.68585597165764,110.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004585,117.41168885,34.93021062,10.0,13036,2865,bb4fbf,shagou,observed_exact_location_pixel,"",0.3919655240486393,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004586,116.260948,36.409345,10.0,12983,2776,ee6429,donge,observed_exact_location_pixel,"",0.9176331310965681,60.68585597165764,70.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
crop_history_004587,117.34305556,36.78055556,50.0,13033,2753,338b42,zhangqiu,observed_exact_location_pixel,"",0.7693936567649665,60.68585597165764,110.68585597165765,891cd9e31a4b3324b33b5bb13e66998e117ca55685cc05e34d0a52ad3738eb63,a12e4dac83addffbfa3e7cb340cfb2520720e67a7f5e2311648cdfd7c348d2b9,bfbb8840343560367240f2b29e1e0621292aaa81616c06827c7fe566e2ec2b83
